Date,Vendor,Vendor Location,Spend Category,"""Spend Amount $""",Index,Spend Amount
8/11/2020 12:00:00 AM,Watcom International,Texas,Buy- Products,Spend Amount $,34543,447.740765144
8/11/2020 12:00:00 AM,Xilinx,Texas,Raw Material,Spend Amount $,34544,5891.623722438
8/11/2020 12:00:00 AM,Xilinx,Texas,Wages,Spend Amount $,34545,450.618556701
8/11/2020 12:00:00 AM,XVT,New York,Gas,Spend Amount $,34546,1609.755548002
8/11/2020 12:00:00 AM,XVT,New York,People Expenses,Spend Amount $,34547,37798.053172975
8/11/2020 12:00:00 AM,XVT,New York,Raw Material,Spend Amount $,34548,29461.397011913
8/11/2020 12:00:00 AM,XVT,New York,Wages,Spend Amount $,34549,6581.862489558
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Administration,Spend Amount $,34550,6661.828242552
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Buy- Products,Spend Amount $,34551,32792.666449113
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Cars,Spend Amount $,34552,792.157102381
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Electricity,Spend Amount $,34553,9905.998935065
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Gas,Spend Amount $,34554,15440.714463039
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Licenses,Spend Amount $,34555,15443.005615475
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Marketing,Spend Amount $,34556,727.969855829
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,People Expenses,Spend Amount $,34557,3187.436116267
8/11/2020 12:00:00 AM,Zero Assumption Recovery,New York,Wages,Spend Amount $,34558,20392.158407277
8/12/2020 12:00:00 AM,Aaron Products,Alabama,Licenses,Spend Amount $,34559,5323.958509464
8/12/2020 12:00:00 AM,Active Data,Alabama,People Expenses,Spend Amount $,34560,427.171344262
8/12/2020 12:00:00 AM,C & C Design,Alabama,Buy- Products,Spend Amount $,34561,333.740396339
8/12/2020 12:00:00 AM,C & C Design,Alabama,Licenses,Spend Amount $,34562,97.570763681
8/12/2020 12:00:00 AM,C & C Design,Alabama,Marketing,Spend Amount $,34563,15.193494095
8/12/2020 12:00:00 AM,C & C Design,Alabama,Outsourcing,Spend Amount $,34564,91.661099166
8/12/2020 12:00:00 AM,C & C Design,Alabama,People Expenses,Spend Amount $,34565,165.447418623
8/12/2020 12:00:00 AM,C & C Design,Alabama,Raw Material,Spend Amount $,34566,79.735709120
8/12/2020 12:00:00 AM,C & C Design,Alabama,Wages,Spend Amount $,34567,103.866216502
8/12/2020 12:00:00 AM,eDistrict,Texas,Raw Material,Spend Amount $,34568,786.531191812
8/12/2020 12:00:00 AM,MATRIX,Minnesota,Buy- Products,Spend Amount $,34569,154.164065336
8/12/2020 12:00:00 AM,MATRIX,Minnesota,Licenses,Spend Amount $,34570,2208.599463579
8/12/2020 12:00:00 AM,MATRIX,Minnesota,People Expenses,Spend Amount $,34571,88.695175439
8/12/2020 12:00:00 AM,MATRIX,Minnesota,Travel,Spend Amount $,34572,737.532724828
8/12/2020 12:00:00 AM,MATRIX,Minnesota,Wages,Spend Amount $,34573,1029.320267747
8/12/2020 12:00:00 AM,Remedy,Montana,Cars,Spend Amount $,34574,2.6
8/12/2020 12:00:00 AM,Remedy,Montana,People Expenses,Spend Amount $,34575,242.607152451
8/12/2020 12:00:00 AM,Road Warrior International,New York,Consulting,Spend Amount $,34576,62.270833333
8/12/2020 12:00:00 AM,Robust Code,New York,Administration,Spend Amount $,34577,24.994248555
8/12/2020 12:00:00 AM,Robust Code,New York,Buy- Products,Spend Amount $,34578,2185.580451883
8/12/2020 12:00:00 AM,Robust Code,New York,Electricity,Spend Amount $,34579,10.105554251
8/12/2020 12:00:00 AM,Robust Code,New York,Gas,Spend Amount $,34580,95.938201799
8/12/2020 12:00:00 AM,Robust Code,New York,Infrastructure,Spend Amount $,34581,46.569288689
8/12/2020 12:00:00 AM,Robust Code,New York,Licenses,Spend Amount $,34582,134.481285900
8/12/2020 12:00:00 AM,Robust Code,New York,Marketing,Spend Amount $,34583,119.717482931
8/12/2020 12:00:00 AM,Robust Code,New York,Outsourcing,Spend Amount $,34584,131.759991316
8/12/2020 12:00:00 AM,Robust Code,New York,People Expenses,Spend Amount $,34585,479.889725712
8/12/2020 12:00:00 AM,Robust Code,New York,Raw Material,Spend Amount $,34586,159.371848560
8/12/2020 12:00:00 AM,Robust Code,New York,Wages,Spend Amount $,34587,774.925866646
8/12/2020 12:00:00 AM,Screen Saver.com,Nevada,Licenses,Spend Amount $,34588,1431.457647031
8/12/2020 12:00:00 AM,Team ASA,New York,Gas,Spend Amount $,34589,116.027841071
8/12/2020 12:00:00 AM,Team ASA,New York,People Expenses,Spend Amount $,34590,109.997613869
8/12/2020 12:00:00 AM,Team Financial Management Systems,New York,Administration,Spend Amount $,34591,241.455661401
8/12/2020 12:00:00 AM,Team Financial Management Systems,New York,Buy- Products,Spend Amount $,34592,132.678571429
8/12/2020 12:00:00 AM,Team Financial Management Systems,New York,Cars,Spend Amount $,34593,5.505154639
8/12/2020 12:00:00 AM,Team Financial Management Systems,New York,Marketing,Spend Amount $,34594,26.708985592
8/12/2020 12:00:00 AM,Team Financial Management Systems,New York,Outsourcing,Spend Amount $,34595,1316.136633676
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Administration,Spend Amount $,34596,1520.657558434
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Cars,Spend Amount $,34597,18.264473106
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Consulting,Spend Amount $,34598,99.228106667
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Electricity,Spend Amount $,34599,170.881898788
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Gas,Spend Amount $,34600,160.053968151
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Marketing,Spend Amount $,34601,1337.482183835
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Outsourcing,Spend Amount $,34602,224.299949803
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,People Expenses,Spend Amount $,34603,1224.174792168
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Raw Material,Spend Amount $,34604,649.209432348
8/12/2020 12:00:00 AM,Towmotor Corporation,New York,Wages,Spend Amount $,34605,411.073562753
8/12/2020 12:00:00 AM,Unison Management Concepts,New York,Infrastructure,Spend Amount $,34606,355.547739583
8/12/2020 12:00:00 AM,United States (USIT),New York,Buy- Products,Spend Amount $,34607,400.571211877
8/12/2020 12:00:00 AM,United States (USIT),New York,Cars,Spend Amount $,34608,2.966666667
8/12/2020 12:00:00 AM,United States (USIT),New York,Electricity,Spend Amount $,34609,44.557209100
8/12/2020 12:00:00 AM,United States (USIT),New York,Gas,Spend Amount $,34610,107.809429264
8/12/2020 12:00:00 AM,United States (USIT),New York,Marketing,Spend Amount $,34611,30.293396155
8/12/2020 12:00:00 AM,United States (USIT),New York,Outsourcing,Spend Amount $,34612,724.474924371
8/12/2020 12:00:00 AM,United States (USIT),New York,People Expenses,Spend Amount $,34613,206.846849145
8/12/2020 12:00:00 AM,United States (USIT),New York,Wages,Spend Amount $,34614,108.115859171
8/12/2020 12:00:00 AM,Watcom International,Texas,People Expenses,Spend Amount $,34615,359.766085970
8/15/2020 12:00:00 AM,A2Z Solutions,Alabama,Buy- Products,Spend Amount $,34616,935.543991367
8/15/2020 12:00:00 AM,A2Z Solutions,Alabama,Wages,Spend Amount $,34617,1023.77
8/15/2020 12:00:00 AM,A&R Partners,Alabama,Wages,Spend Amount $,34618,3580.45
8/15/2020 12:00:00 AM,Active Data,Alabama,Buy- Products,Spend Amount $,34619,50798.044730348
8/15/2020 12:00:00 AM,Active Data,Alabama,Distribution,Spend Amount $,34620,1617
8/15/2020 12:00:00 AM,Active Data,Alabama,Licenses,Spend Amount $,34621,32878.744248848
8/15/2020 12:00:00 AM,Active Data,Alabama,Marketing,Spend Amount $,34622,26271.624345713
8/15/2020 12:00:00 AM,Active Data,Alabama,People Expenses,Spend Amount $,34623,34612.451264387
8/15/2020 12:00:00 AM,Active Data,Alabama,Raw Material,Spend Amount $,34624,39424.296894274
8/15/2020 12:00:00 AM,Active Data,Alabama,Wages,Spend Amount $,34625,5578.779118447
8/15/2020 12:00:00 AM,David Spencer Ltd.,Kansas,Wages,Spend Amount $,34626,1237.270160251
8/15/2020 12:00:00 AM,DCP Research,Kansas,Gas,Spend Amount $,34627,402.199273665
8/15/2020 12:00:00 AM,DCP Research,Kansas,People Expenses,Spend Amount $,34628,8.724302541
8/15/2020 12:00:00 AM,Ethyl Corporation,Texas,Administration,Spend Amount $,34629,1820.964729951
8/15/2020 12:00:00 AM,Ethyl Corporation,Texas,Buy- Products,Spend Amount $,34630,83.676880379
8/15/2020 12:00:00 AM,Ethyl Corporation,Texas,Wages,Spend Amount $,34631,139.665010764
8/15/2020 12:00:00 AM,Gate,Texas,Marketing,Spend Amount $,34632,1382.341031261
8/15/2020 12:00:00 AM,Gate,Texas,Wages,Spend Amount $,34633,1124.845606610
8/15/2020 12:00:00 AM,MATRIX,Minnesota,Electricity,Spend Amount $,34634,2021.838627148
8/15/2020 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Raw Material,Spend Amount $,34635,1093.279474343
8/15/2020 12:00:00 AM,Pacific Voice,New York,People Expenses,Spend Amount $,34636,5225.923648300
8/15/2020 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,34637,34648.319101624
8/15/2020 12:00:00 AM,Pinnacle Micro,Minnesota,Travel,Spend Amount $,34638,34.583333333
8/15/2020 12:00:00 AM,Pinnacle Micro,Minnesota,Wages,Spend Amount $,34639,92.583333333
8/15/2020 12:00:00 AM,Remedy,Montana,Wages,Spend Amount $,34640,47.527120147
8/15/2020 12:00:00 AM,Robust Code,New York,Wages,Spend Amount $,34641,112.767725240
8/15/2020 12:00:00 AM,Stone Consolidated Corporation,Texas,People Expenses,Spend Amount $,34642,74.608631160
8/15/2020 12:00:00 AM,Tampere,Texas,Buy- Products,Spend Amount $,34643,14.350365567
8/15/2020 12:00:00 AM,Tampere,Texas,Cars,Spend Amount $,34644,6.847067426
8/15/2020 12:00:00 AM,Tampere,Texas,Consulting,Spend Amount $,34645,3.660276205
8/15/2020 12:00:00 AM,Tampere,Texas,Electricity,Spend Amount $,34646,39.475450113
8/15/2020 12:00:00 AM,Tampere,Texas,Gas,Spend Amount $,34647,87.501526632
8/15/2020 12:00:00 AM,Tampere,Texas,Licenses,Spend Amount $,34648,103.796719506
8/15/2020 12:00:00 AM,Tampere,Texas,Marketing,Spend Amount $,34649,58.577804777
8/15/2020 12:00:00 AM,Tampere,Texas,Outsourcing,Spend Amount $,34650,18.279024045
8/15/2020 12:00:00 AM,Tampere,Texas,People Expenses,Spend Amount $,34651,138.696172669
8/15/2020 12:00:00 AM,Tampere,Texas,Raw Material,Spend Amount $,34652,282.181451573
8/15/2020 12:00:00 AM,Tampere,Texas,Travel,Spend Amount $,34653,57.677027027
8/15/2020 12:00:00 AM,Tampere,Texas,Wages,Spend Amount $,34654,447.897915714
8/15/2020 12:00:00 AM,Towmotor Corporation,New York,Cars,Spend Amount $,34655,47.163548112
8/15/2020 12:00:00 AM,Towmotor Corporation,New York,People Expenses,Spend Amount $,34656,10.283846081
8/15/2020 12:00:00 AM,Towmotor Corporation,New York,Travel,Spend Amount $,34657,31.125
8/15/2020 12:00:00 AM,Trend Line Corporation,New York,Raw Material,Spend Amount $,34658,375.761787169
8/15/2020 12:00:00 AM,United States (USIT),New York,Buy- Products,Spend Amount $,34659,316.745570851
8/15/2020 12:00:00 AM,United States (USIT),New York,Wages,Spend Amount $,34660,208.343388602
8/15/2020 12:00:00 AM,Watcom International,Texas,People Expenses,Spend Amount $,34661,163.532154196
8/15/2020 12:00:00 AM,Watcom International,Texas,Raw Material,Spend Amount $,34662,243.746323754
8/16/2020 12:00:00 AM,Harvard Trust Company,Kansas,Raw Material,Spend Amount $,34663,116819.749729619
8/16/2020 12:00:00 AM,Laker Airways,New York,Consulting,Spend Amount $,34664,3.487552083
8/16/2020 12:00:00 AM,Laker Airways,New York,Wages,Spend Amount $,34665,110.770822917
8/16/2020 12:00:00 AM,MATRIX,Minnesota,Electricity,Spend Amount $,34666,2021.838627148
8/16/2020 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Buy- Products,Spend Amount $,34667,424.398729263
8/16/2020 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Cars,Spend Amount $,34668,1909
8/16/2020 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Gas,Spend Amount $,34669,1558.302631579
8/16/2020 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Marketing,Spend Amount $,34670,978.209108117
8/16/2020 12:00:00 AM,"Miles Laboratories, Inc.",Minnesota,Wages,Spend Amount $,34671,1555.325302608
8/16/2020 12:00:00 AM,Pacific Voice,New York,Buy- Products,Spend Amount $,34672,2065.160057399
8/16/2020 12:00:00 AM,Pacific Voice,New York,Cars,Spend Amount $,34673,7274.292648781
8/16/2020 12:00:00 AM,Pacific Voice,New York,Gas,Spend Amount $,34674,15845.604723723
8/16/2020 12:00:00 AM,Pacific Voice,New York,Licenses,Spend Amount $,34675,19151.319318515
8/16/2020 12:00:00 AM,Pacific Voice,New York,Logistics,Spend Amount $,34676,1647.261675824
8/16/2020 12:00:00 AM,Pacific Voice,New York,Marketing,Spend Amount $,34677,31330.613150482
8/16/2020 12:00:00 AM,Pacific Voice,New York,Outsourcing,Spend Amount $,34678,18696.055310520
8/16/2020 12:00:00 AM,Pacific Voice,New York,People Expenses,Spend Amount $,34679,25253.692735680
8/16/2020 12:00:00 AM,Pacific Voice,New York,Raw Material,Spend Amount $,34680,21481.797307872
8/16/2020 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,34681,42837.737754334
8/16/2020 12:00:00 AM,Robust Code,New York,Marketing,Spend Amount $,34682,334.566387379
8/16/2020 12:00:00 AM,Screen Saver.com,Nevada,Marketing,Spend Amount $,34683,58186.999035286
8/16/2020 12:00:00 AM,Screen Saver.com,Nevada,Wages,Spend Amount $,34684,42324.722526316
8/16/2020 12:00:00 AM,Team ASA,New York,Licenses,Spend Amount $,34685,82.049140794
8/16/2020 12:00:00 AM,Trend Line Corporation,New York,Buy- Products,Spend Amount $,34686,3.894156437
8/16/2020 12:00:00 AM,Trend Line Corporation,New York,People Expenses,Spend Amount $,34687,134.845604821
8/16/2020 12:00:00 AM,Trend Line Corporation,New York,Raw Material,Spend Amount $,34688,497.006085070
8/16/2020 12:00:00 AM,Trend Line Corporation,New York,Travel,Spend Amount $,34689,6.319982052
8/16/2020 12:00:00 AM,Unison Management Concepts,New York,Infrastructure,Spend Amount $,34690,49.711556112
8/16/2020 12:00:00 AM,Watcom International,Texas,Buy- Products,Spend Amount $,34691,833.208930434
8/16/2020 12:00:00 AM,Watcom International,Texas,Licenses,Spend Amount $,34692,1761.808881563
8/16/2020 12:00:00 AM,Watcom International,Texas,Logistics,Spend Amount $,34693,165.926597822
8/16/2020 12:00:00 AM,Watcom International,Texas,Marketing,Spend Amount $,34694,191.512349058
8/16/2020 12:00:00 AM,Watcom International,Texas,Outsourcing,Spend Amount $,34695,215.491337021
8/16/2020 12:00:00 AM,Watcom International,Texas,People Expenses,Spend Amount $,34696,276.584345094
8/16/2020 12:00:00 AM,Watcom International,Texas,Raw Material,Spend Amount $,34697,567.672642768
8/16/2020 12:00:00 AM,Watcom International,Texas,Wages,Spend Amount $,34698,207.989857569
8/16/2020 12:00:00 AM,Xilinx,Texas,Buy- Products,Spend Amount $,34699,1065.028835777
8/16/2020 12:00:00 AM,Xilinx,Texas,Marketing,Spend Amount $,34700,772.877877782
8/17/2020 12:00:00 AM,Bizmarts,Alabama,Cars,Spend Amount $,34701,299.864046521
8/17/2020 12:00:00 AM,Bizmarts,Alabama,Electricity,Spend Amount $,34702,3066.317089524
8/17/2020 12:00:00 AM,Bizmarts,Alabama,Gas,Spend Amount $,34703,216.945303359
8/17/2020 12:00:00 AM,Bizmarts,Alabama,Licenses,Spend Amount $,34704,23063.655380510
8/17/2020 12:00:00 AM,Bizmarts,Alabama,Marketing,Spend Amount $,34705,11722.892871727
8/17/2020 12:00:00 AM,Bizmarts,Alabama,People Expenses,Spend Amount $,34706,669.768142361
8/17/2020 12:00:00 AM,Bizmarts,Alabama,Raw Material,Spend Amount $,34707,41172.493268909
8/17/2020 12:00:00 AM,Bizmarts,Alabama,Wages,Spend Amount $,34708,8551.914697709
8/17/2020 12:00:00 AM,DCP Research,Kansas,Licenses,Spend Amount $,34709,1192.138910901
8/17/2020 12:00:00 AM,DCP Research,Kansas,People Expenses,Spend Amount $,34710,107.630050981
8/17/2020 12:00:00 AM,DCP Research,Kansas,Wages,Spend Amount $,34711,594.464997225
8/17/2020 12:00:00 AM,Harvard Trust Company,Kansas,Licenses,Spend Amount $,34712,142111.420869248
8/17/2020 12:00:00 AM,Pacific Voice,New York,Gas,Spend Amount $,34713,8456.867810051
8/17/2020 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,34714,3672.286931475
8/17/2020 12:00:00 AM,Road Warrior International,New York,Consulting,Spend Amount $,34715,62.270833333
8/17/2020 12:00:00 AM,Sifton Properties Limited,Minnesota,Outsourcing,Spend Amount $,34716,5991.979344706
8/17/2020 12:00:00 AM,Tandy Corporation,Texas,Buy- Products,Spend Amount $,34717,1086.117068869
8/17/2020 12:00:00 AM,Tandy Corporation,Texas,Cars,Spend Amount $,34718,948.762225033
8/17/2020 12:00:00 AM,Tandy Corporation,Texas,Gas,Spend Amount $,34719,3043.533440352
8/17/2020 12:00:00 AM,Tandy Corporation,Texas,Marketing,Spend Amount $,34720,564.101214911
8/17/2020 12:00:00 AM,Tandy Corporation,Texas,People Expenses,Spend Amount $,34721,1584.201671515
8/17/2020 12:00:00 AM,Team ASA,New York,Gas,Spend Amount $,34722,689.824665328
8/17/2020 12:00:00 AM,Towmotor Corporation,New York,Raw Material,Spend Amount $,34723,431.397184497
8/17/2020 12:00:00 AM,United States (USIT),New York,Wages,Spend Amount $,34724,15.511666667
8/17/2020 12:00:00 AM,ValiCert,New York,Gas,Spend Amount $,34725,148.210820402
8/17/2020 12:00:00 AM,Watcom International,Texas,Administration,Spend Amount $,34726,376.710856275
8/17/2020 12:00:00 AM,Watcom International,Texas,Consulting,Spend Amount $,34727,56.554868015
8/17/2020 12:00:00 AM,Watcom International,Texas,Licenses,Spend Amount $,34728,675.931524147
8/17/2020 12:00:00 AM,Watcom International,Texas,Marketing,Spend Amount $,34729,44.863018561
8/17/2020 12:00:00 AM,Watcom International,Texas,People Expenses,Spend Amount $,34730,120.419245982
8/17/2020 12:00:00 AM,Watcom International,Texas,Wages,Spend Amount $,34731,229.452586991
8/18/2020 12:00:00 AM,Aaron D. Meyer & Associates,Alabama,Consulting,Spend Amount $,34732,6572.639268293
8/18/2020 12:00:00 AM,Healtheon,Kansas,People Expenses,Spend Amount $,34733,391.451539721
8/18/2020 12:00:00 AM,Robust Code,New York,Raw Material,Spend Amount $,34734,170.078286864
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Buy- Products,Spend Amount $,34735,27191.878327043
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Cars,Spend Amount $,34736,1717.855670103
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Consulting,Spend Amount $,34737,6929.294845361
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Electricity,Spend Amount $,34738,8138.212744532
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Gas,Spend Amount $,34739,63770.068959896
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Infrastructure,Spend Amount $,34740,3655.623982240
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Licenses,Spend Amount $,34741,65304.889806939
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Logistics,Spend Amount $,34742,13380.805254792
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Marketing,Spend Amount $,34743,28460.142200488
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Outsourcing,Spend Amount $,34744,2482.251700322
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,People Expenses,Spend Amount $,34745,52708.356746482
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Raw Material,Spend Amount $,34746,252823.83892873
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Salaries,Spend Amount $,34747,960.596740903
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Travel,Spend Amount $,34748,9573.809013099
8/18/2020 12:00:00 AM,SignatureFactory,Minnesota,Wages,Spend Amount $,34749,50439.026733370
8/18/2020 12:00:00 AM,Tandy Corporation,Texas,Cars,Spend Amount $,34750,940.182250408
8/18/2020 12:00:00 AM,Team ASA,New York,Gas,Spend Amount $,34751,689.827447524
8/18/2020 12:00:00 AM,Team ASA,New York,Travel,Spend Amount $,34752,570.088716837
8/18/2020 12:00:00 AM,Team Financial Management Systems,New York,Logistics,Spend Amount $,34753,82.411068321
8/18/2020 12:00:00 AM,Team Financial Management Systems,New York,Marketing,Spend Amount $,34754,155.929959381
8/18/2020 12:00:00 AM,Team Financial Management Systems,New York,People Expenses,Spend Amount $,34755,46.220768132
8/18/2020 12:00:00 AM,Team Financial Management Systems,New York,Raw Material,Spend Amount $,34756,178.432079223
8/18/2020 12:00:00 AM,Team Financial Management Systems,New York,Wages,Spend Amount $,34757,254.886914586
8/18/2020 12:00:00 AM,Trend Line Corporation,New York,People Expenses,Spend Amount $,34758,12.395447160
8/18/2020 12:00:00 AM,United States (USIT),New York,People Expenses,Spend Amount $,34759,4.985970302
8/18/2020 12:00:00 AM,ValiCert,New York,Licenses,Spend Amount $,34760,28.941483144
8/18/2020 12:00:00 AM,Valpatken,New York,Wages,Spend Amount $,34761,8734.564676424
8/19/2020 12:00:00 AM,Aaron D. Meyer & Associates,Alabama,People Expenses,Spend Amount $,34762,3947.910450266
8/19/2020 12:00:00 AM,C & C Design,Alabama,People Expenses,Spend Amount $,34763,42.645069640
8/19/2020 12:00:00 AM,DCP Research,Kansas,Buy- Products,Spend Amount $,34764,178.597661257
8/19/2020 12:00:00 AM,DCP Research,Kansas,Wages,Spend Amount $,34765,255.025111070
8/19/2020 12:00:00 AM,DCS International,Kansas,Gas,Spend Amount $,34766,503.996814719
8/19/2020 12:00:00 AM,Healtheon,Kansas,People Expenses,Spend Amount $,34767,347.128715533
8/19/2020 12:00:00 AM,MATRIX,Minnesota,Marketing,Spend Amount $,34768,413.076795654
8/19/2020 12:00:00 AM,MATRIX,Minnesota,Wages,Spend Amount $,34769,1418.574363356
8/19/2020 12:00:00 AM,Pacific Voice,New York,Buy- Products,Spend Amount $,34770,3006.789612785
8/19/2020 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,34771,1089.456237712
8/19/2020 12:00:00 AM,Ready-to-Run,Minnesota,People Expenses,Spend Amount $,34772,7.166958962
8/19/2020 12:00:00 AM,Road Warrior International,New York,Buy- Products,Spend Amount $,34773,44.730862577
8/19/2020 12:00:00 AM,Robust Code,New York,Consulting,Spend Amount $,34774,62.270833333
8/19/2020 12:00:00 AM,Robust Code,New York,Licenses,Spend Amount $,34775,37.992574291
8/19/2020 12:00:00 AM,Robust Code,New York,Raw Material,Spend Amount $,34776,170.078286864
8/19/2020 12:00:00 AM,Robust Code,New York,Wages,Spend Amount $,34777,114.888908146
8/19/2020 12:00:00 AM,Stone Consolidated Corporation,Texas,Gas,Spend Amount $,34778,967.652247812
8/19/2020 12:00:00 AM,Stone Consolidated Corporation,Texas,People Expenses,Spend Amount $,34779,6.485017389
8/19/2020 12:00:00 AM,Tampere,Texas,Electricity,Spend Amount $,34780,32.812298310
8/19/2020 12:00:00 AM,Tampere,Texas,Outsourcing,Spend Amount $,34781,4.915801916
8/19/2020 12:00:00 AM,Tampere,Texas,People Expenses,Spend Amount $,34782,25.606070318
8/19/2020 12:00:00 AM,United States (USIT),New York,Raw Material,Spend Amount $,34783,84.301924307
8/19/2020 12:00:00 AM,United States (USIT),New York,Wages,Spend Amount $,34784,99.821098662
8/19/2020 12:00:00 AM,ValiCert,New York,Licenses,Spend Amount $,34785,133.032376948
8/19/2020 12:00:00 AM,Valley Solutions,New York,Wages,Spend Amount $,34786,652.995918367
8/22/2020 12:00:00 AM,Active Data,Alabama,Wages,Spend Amount $,34787,4374.142158381
8/22/2020 12:00:00 AM,DCP Research,Kansas,Gas,Spend Amount $,34788,126.721733026
8/22/2020 12:00:00 AM,DCP Research,Kansas,Licenses,Spend Amount $,34789,1249.541230791
8/22/2020 12:00:00 AM,DCP Research,Kansas,Wages,Spend Amount $,34790,27.775
8/22/2020 12:00:00 AM,Karsing,Texas,Marketing,Spend Amount $,34791,208.541951544
8/22/2020 12:00:00 AM,Karsing,Texas,Wages,Spend Amount $,34792,450.405405405
8/22/2020 12:00:00 AM,Pacific Voice,New York,Gas,Spend Amount $,34793,1245.483305834
8/22/2020 12:00:00 AM,Pacific Voice,New York,Infrastructure,Spend Amount $,34794,893.937091120
8/22/2020 12:00:00 AM,Pacific Voice,New York,Logistics,Spend Amount $,34795,1926.712686260
8/22/2020 12:00:00 AM,Pacific Voice,New York,Marketing,Spend Amount $,34796,14132.783775034
8/22/2020 12:00:00 AM,Pacific Voice,New York,People Expenses,Spend Amount $,34797,11882.244985180
8/22/2020 12:00:00 AM,Pacific Voice,New York,Raw Material,Spend Amount $,34798,1872.278896291
8/22/2020 12:00:00 AM,Pacific Voice,New York,Wages,Spend Amount $,34799,15014.501556643
8/22/2020 12:00:00 AM,Ra Co Amo,New York,Buy- Products,Spend Amount $,34800,2.405264148
8/22/2020 12:00:00 AM,Road Warrior International,New York,Consulting,Spend Amount $,34801,62.270833333
8/22/2020 12:00:00 AM,Tampere,Texas,Marketing,Spend Amount $,34802,86.478883438
8/22/2020 12:00:00 AM,Tampere,Texas,Outsourcing,Spend Amount $,34803,12.367041865
8/22/2020 12:00:00 AM,Tampere,Texas,Wages,Spend Amount $,34804,51.217060680
8/22/2020 12:00:00 AM,Trend Line Corporation,New York,Cars,Spend Amount $,34805,0.4875
8/22/2020 12:00:00 AM,United States (USIT),New York,Electricity,Spend Amount $,34806,108.327360016
8/22/2020 12:00:00 AM,United States (USIT),New York,Outsourcing,Spend Amount $,34807,0.359679616
8/22/2020 12:00:00 AM,United States (USIT),New York,Wages,Spend Amount $,34808,180.067258543
8/22/2020 12:00:00 AM,Valley Solutions,New York,Outsourcing,Spend Amount $,34809,8668.748021788
8/23/2020 12:00:00 AM,A2Z Solutions,Alabama,Infrastructure,Spend Amount $,34810,3401.452975570
8/23/2020 12:00:00 AM,David Spencer Ltd.,Kansas,Buy- Products,Spend Amount $,34811,311.03125
8/23/2020 12:00:00 AM,David Spencer Ltd.,Kansas,Cars,Spend Amount $,34812,7.844827586
8/23/2020 12:00:00 AM,David Spencer Ltd.,Kansas,People Expenses,Spend Amount $,34813,719.992520956
8/23/2020 12:00:00 AM,David Spencer Ltd.,Kansas,Raw Material,Spend Amount $,34814,209.886064405
8/23/2020 12:00:00 AM,DCP Research,Kansas,Buy- Products,Spend Amount $,34815,21.766871197
8/23/2020 12:00:00 AM,DCP Research,Kansas,Gas,Spend Amount $,34816,9.688105812
8/23/2020 12:00:00 AM,DCP Research,Kansas,Wages,Spend Amount $,34817,15.511666667
8/23/2020 12:00:00 AM,EDP,Texas,Buy- Products,Spend Amount $,34818,852.477050761
8/23/2020 12:00:00 AM,Kool-Seal,New York,Consulting,Spend Amount $,34819,217.936490483
8/23/2020 12:00:00 AM,Kool-Seal,New York,Raw Material,Spend Amount $,34820,1190.911243183
